Tumor_Type,Binary_Label,Detailed_Label,Intensity_Mean,Intensity_Std,Contrast,Homogeneity,Energy,Correlation,Dissimilarity
Glioma,0,0,47.16131591796875,46.850456232007666,612.9379262509383,0.3543864065354837,0.11296185503495136,0.8606391961173256,10.759798683661101
Glioma,0,0,38.072265625,44.39290079461685,462.71498010191465,0.4440683529507673,0.2176011903384315,0.8831150620465322,9.559355915588299
Glioma,0,0,29.4625244140625,37.48803437841228,168.57175049117893,0.4748098023155992,0.19834316430169374,0.9403380558992722,6.210203549313995
Glioma,0,0,35.5732421875,41.448307141291615,296.0899716253051,0.4030640023750573,0.1507395038205414,0.9141714321206424,8.513617503798734
Glioma,0,0,39.6474609375,42.201649634041694,311.52476880740096,0.38698982033162427,0.1414254782311668,0.9127717933382952,8.92036108291096
Glioma,0,0,41.81903076171875,42.65107599845756,376.09379758999705,0.34808753032140316,0.10537780061092945,0.8968197155853732,9.89961828751911
Glioma,0,0,48.37432861328125,44.64043033147331,487.9416948170497,0.304784644773904,0.0715448964307047,0.8775652078650651,10.694538830485207
Glioma,0,0,44.3560791015625,42.8135511351071,394.7129284063803,0.342577818931627,0.09669614391867379,0.8924028258183171,9.934494326021031
Glioma,0,0,31.46136474609375,43.1669007437082,405.16616009020527,0.5353429923927625,0.25713567468184206,0.8919378339189985,8.548795308529476
Glioma,0,0,31.46136474609375,43.1669007437082,405.16616009020527,0.5353429923927625,0.25713567468184206,0.8919378339189985,8.548795308529476
Glioma,0,0,27.68792724609375,35.50405161945677,257.95587250162157,0.5493976643448238,0.2585565785310465,0.8982218481452068,6.599325530683019
Glioma,0,0,32.7484130859375,38.88887896493897,335.79795903346565,0.5185953710927778,0.24288699244182413,0.8894741390022654,7.7071160157953855
Glioma,0,0,36.818359375,42.8819972520401,401.0132745656748,0.5003029317085291,0.2402812298652161,0.8914148959367594,8.520489345667379
Glioma,0,0,37.93695068359375,43.2929741214414,372.72758138490826,0.49872600847827836,0.2359029059832188,0.9009535312502601,8.280625155001491
Glioma,0,0,36.2523193359375,41.15768472242486,379.551959615697,0.4959898224660762,0.23572953495651164,0.888395957844901,8.378750644221231
Glioma,0,0,34.91693115234375,39.27619356944904,319.7559193165687,0.5012071993575333,0.2355042617758481,0.8967243443535372,7.680862353913042
Glioma,0,0,26.06524658203125,29.19439289280781,214.5365954521178,0.526046963991954,0.2527741200928414,0.8746026252759425,6.188546615375028
Glioma,0,0,45.69976806640625,40.97974037301795,461.0424993897402,0.3161522902650675,0.06935936806571566,0.8626050136175513,10.144254671322873
Glioma,0,0,36.1253662109375,40.62292850623315,413.7295429864863,0.4896347832079251,0.22798164059732612,0.8751017639794705,8.562373214591112
